femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,,incidentBeginDate,incidentEndDate,fipsCountyCode,placeCode,designatedArea,,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,13,99013,Calhoun (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,23,99023,Clark (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,33,99033,Crawford (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,43,99043,DuPage (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,57,99057,Fulton (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,63,99063,Grundy (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,71,99071,Henderson (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,93,99093,Kendall (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,95,99095,Knox (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,97,99097,Lake (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,99,99099,La Salle (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,105,99105,Livingston (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,109,99109,McDonough (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,111,99111,McHenry (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,123,99123,Marshall (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,125,99125,Mason (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,143,99143,Peoria (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,149,99149,Pike (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,155,99155,Putnam (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,161,99161,Rock Island (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,169,99169,Schuyler (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,175,99175,Stark (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,179,99179,Tazewell (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,187,99187,Warren (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,197,99197,Will (County),,,,,
DR-4116-IL,4116,IL,DR,2013-05-10T00:00:00.000Z,2013,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",,2013-04-16T00:00:00.000Z,2013-05-05T00:00:00.000Z,203,99203,Woodford (County),,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,0,49700,Oglala Sioux Tribe of the Pine Ridge Reservation,,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,43,99043,Douglas (County),,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,67,99067,Hutchinson (County),,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,83,99083,Lincoln (County),,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,87,99087,McCook (County),,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,99,99099,Minnehaha (County),,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,113,99113,Oglala Lakota (County),,,,,
DR-4115-SD,4115,SD,DR,2013-05-10T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-04-08T00:00:00.000Z,2013-04-10T00:00:00.000Z,125,99125,Turner (County),,,,,
DR-4114-IA,4114,IA,DR,2013-05-06T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,59,99059,Dickinson (County),,,,,
DR-4114-IA,4114,IA,DR,2013-05-06T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,119,99119,Lyon (County),,,,,
DR-4114-IA,4114,IA,DR,2013-05-06T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,141,99141,O'Brien (County),,,,,
DR-4114-IA,4114,IA,DR,2013-05-06T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,143,99143,Osceola (County),,,,,
DR-4114-IA,4114,IA,DR,2013-05-06T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,167,99167,Sioux (County),,,,,
DR-4113-MN,4113,MN,DR,2013-05-03T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,33,99033,Cottonwood (County),,,,,
DR-4113-MN,4113,MN,DR,2013-05-03T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,63,99063,Jackson (County),,,,,
DR-4113-MN,4113,MN,DR,2013-05-03T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,101,99101,Murray (County),,,,,
DR-4113-MN,4113,MN,DR,2013-05-03T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,105,99105,Nobles (County),,,,,
DR-4113-MN,4113,MN,DR,2013-05-03T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM,,2013-04-09T00:00:00.000Z,2013-04-11T00:00:00.000Z,133,99133,Rock (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,7,99007,Barber (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,9,99009,Barton (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,41,99041,Dickinson (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,51,99051,Ellis (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,59,99059,Franklin (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,77,99077,Harper (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,79,99079,Harvey (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,83,99083,Hodgeman (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,95,99095,Kingman (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,113,99113,McPherson (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,115,99115,Marion (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,135,99135,Ness (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,139,99139,Osage (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,141,99141,Osborne (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,145,99145,Pawnee (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,147,99147,Phillips (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,151,99151,Pratt (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,159,99159,Rice (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,163,99163,Rooks (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,165,99165,Rush (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,167,99167,Russell (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,183,99183,Smith (County),,,,,
DR-4112-KS,4112,KS,DR,2013-04-26T00:00:00.000Z,2013,Snowstorm,SNOWSTORM,,2013-02-20T00:00:00.000Z,2013-02-23T00:00:00.000Z,185,99185,Stafford (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,1,99001,Barnstable (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,3,99003,Berkshire (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,5,99005,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,7,99007,Dukes (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,9,99009,"Essex (County)(in PMSA 1120,4160,7090)",,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,11,99011,Franklin (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,13,99013,Hampden (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,15,99015,Hampshire (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,17,99017,"Middlesex (County)(in (P)MSA 1120,2600,4560)",,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,19,99019,Nantucket (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,21,99021,"Norfolk (County)(in PMSA 1120,1200,6060)",,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,23,99023,"Plymouth (County)(in (P)MSA 1120,1200,5400)",,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,25,99025,Suffolk (County),,,,,
DR-4110-MA,4110,MA,DR,2013-04-19T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,27,99027,"Worcester (County) (in (P)MSA 1120,2600,9240)",,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,3,99003,Alfalfa (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,7,99007,Beaver (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,9,99009,Beckham (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,11,99011,Blaine (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,39,99039,Custer (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,43,99043,Dewey (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,45,99045,Ellis (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,47,99047,Garfield (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,53,99053,Grant (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,71,99071,Kay (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,73,99073,Kingfisher (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,93,99093,Major (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,103,99103,Noble (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,129,99129,Roger Mills (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,149,99149,Washita (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,151,99151,Woods (County),,,,,
DR-4109-OK,4109,OK,DR,2013-04-08T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-24T00:00:00.000Z,2013-02-26T00:00:00.000Z,153,99153,Woodward (County),,,,,
DR-4108-ME,4108,ME,DR,2013-03-25T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,1,99001,Androscoggin (County),,,,,
DR-4108-ME,4108,ME,DR,2013-03-25T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,5,99005,Cumberland (County),,,,,
DR-4108-ME,4108,ME,DR,2013-03-25T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,13,99013,Knox (County),,,,,
DR-4108-ME,4108,ME,DR,2013-03-25T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,23,99023,Sagadahoc (County),,,,,
DR-4108-ME,4108,ME,DR,2013-03-25T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,29,99029,Washington (County),,,,,
DR-4108-ME,4108,ME,DR,2013-03-25T00:00:00.000Z,2013,Severe Storm,"SEVERE WINTER STORM, SNOWSTORM, AND FLOODING",,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,31,99031,"York (County)(in MSA 6400,6450)",,,,,
DR-4107-RI,4107,RI,DR,2013-03-22T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,1,99001,Bristol (County),,,,,
DR-4107-RI,4107,RI,DR,2013-03-22T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,3,99003,Kent (County),,,,,
DR-4107-RI,4107,RI,DR,2013-03-22T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,5,99005,"Newport (County)(in PMSA 2480,6480)",,,,,
DR-4107-RI,4107,RI,DR,2013-03-22T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,7,99007,"Providence (County)(in PMSA 6060,6480)",,,,,
DR-4107-RI,4107,RI,DR,2013-03-22T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-09T00:00:00.000Z,9,99009,"Washington (County)(in (P)MSA 5520,6480)",,,,,
DR-4106-CT,4106,CT,DR,2013-03-21T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-11T00:00:00.000Z,0,46000,Mashantucket Pequot Indian Reservation,,,,,
DR-4106-CT,4106,CT,DR,2013-03-21T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-11T00:00:00.000Z,1,99001,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",,,,,
DR-4106-CT,4106,CT,DR,2013-03-21T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-11T00:00:00.000Z,3,99003,"Hartford (County)(in PMSA 1170,3280,5440)",,,,,
DR-4106-CT,4106,CT,DR,2013-03-21T00:00:00.000Z,2013,Severe Storm,SEVERE WINTER STORM AND SNOWSTORM,,2013-02-08T00:00:00.000Z,2013-02-11T00:00:00.000Z,5,99005,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",,,,,
