event_case,market,sequence_id,event_id,event_title,event_type,pos95_start,pos95_end,peak_date,event_end,overlap_start,overlap_end,overlap_days,sales_duration,overlap_sum_residual,overlap_sum_sales,event_duration,max_outlier,start_lag,peak_lag,bill,ratio_pop,max_customer,mean_customer,min_customer,mean_duration,tot_pop,impact_pop,totalDamage,totalDamage_gdp,totalApprovedIhpAmount,totalApprovedIhpAmount_gdp,start_date,end_date,sum_residual,sum_sales,event_start,event_group
overlap,Miami/West Palm Beach SMM xAOC,3,EM-3533-FL,HURRICANE ISAIAS,Hurricane,2020-08-01,2020-08-01,2020-08-01,2020-08-04,2020-08-01,2020-08-01,1,1,1697435.0300548943,7014680.712,5,1697435.0300548943,1,1,0.001158415,1,50666,1374.12627476,15,36.15625,6929939,6929939,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Miami/West Palm Beach SMM xAOC,4,EM-3560-FL,SURFSIDE BUILDING COLLAPSE,Other,2021-07-03,2021-07-03,2021-07-03,2021-07-04,2021-07-03,2021-07-03,1,1,817047.6376634557,6127619.9535,11,817047.6376634557,9,9,0.057581115,0.391289447,5886,380.5267145,13,209,6929939,2711612,4125942.68,0.02416827380939951,883556.72,0.00517555438629965,NA,NA,NA,NA,NA,Others
overlap,Miami/West Palm Beach SMM xAOC,8,DR-4673-FL,HURRICANE IAN,Hurricane,2022-09-24,2022-10-01,2022-10-01,2022-11-04,2022-09-24,2022-10-01,8,8,4312025.793526733,15028284.6975,43,2387031.765413367,1,8,0.015911107,1,193833,4464.8432205,0,269.5625,6929939,6929939,6491675.25,0.8783782704973471,6964573.42,0.9423653710051798,NA,NA,NA,NA,NA,Tropical Storms
overlap,Miami/West Palm Beach SMM xAOC,8,EM-3584-FL,TROPICAL STORM IAN,Hurricane,2022-09-24,2022-10-01,2022-10-01,2022-11-04,2022-09-24,2022-10-01,8,8,4312025.793526733,15028284.6975,43,2387031.765413367,1,8,0,1,193833,4464.8432205,0,269.5625,6929939,6929939,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Miami/West Palm Beach SMM xAOC,9,DR-4680-FL,HURRICANE NICOLE,Hurricane,2022-11-12,2022-11-12,2022-11-12,2022-11-30,2022-11-12,2022-11-12,1,1,1353644.507813367,6827340.75,24,1353644.507813367,5,5,0.031911964,0.989336558,57424,1505.17373688,0,104.53571428571428,6929939,6856042,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Miami/West Palm Beach SMM xAOC,9,EM-3587-FL,TROPICAL STORM NICOLE,Tropical Storm,2022-11-12,2022-11-12,2022-11-12,2022-11-30,2022-11-12,2022-11-12,1,1,1353644.507813367,6827340.75,24,1353644.507813367,5,5,0,0.989336558,57424,1505.17373688,0,104.53571428571428,6929939,6856042,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Milwaukee SMM xAOC,1,DR-4520-WI,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,1094162.7261732374,3748595.0115,88,514474.73042441276,47,54,0,1,NA,NA,NA,NA,2335004,2335004,0,0,13840.71,0.0020920112772366,NA,NA,NA,NA,NA,Biological
overlap,Minneapolis/St. Paul SMM xAOC,1,DR-4520-WI,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,2195700.063610605,6677439.5145,88,987706.9162035354,47,54,0,1,NA,NA,NA,NA,4846565,4846565,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Mobile/Pensacola SMM xAOC,1,EM-3419-FL,HURRICANE DORIAN,Hurricane,2019-08-31,2019-08-31,2019-08-31,2019-09-09,2019-08-31,2019-08-31,1,1,130279.89671822311,1198275.591,13,130279.89671822311,3,3,0,0.477011812,2223,57.23288491,3,9.25,1499705,715377,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Mobile/Pensacola SMM xAOC,2,DR-4486-FL,COVID-19 PANDEMIC,Biological,2020-03-14,2020-03-21,2020-03-21,2020-04-16,2020-03-14,2020-03-21,8,8,924434.7307751167,2686664.385,88,513590.61878755805,54,61,0,1,NA,NA,NA,NA,1499705,1499705,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Mobile/Pensacola SMM xAOC,4,EM-3546-FL,HURRICANE SALLY,Hurricane,2020-09-19,2020-09-19,2020-09-19,2020-09-28,2020-09-19,2020-09-19,1,1,289828.98068755795,1227875.3325,15,289828.98068755795,5,5,0.136801267,0.954023624,253093,42988.438715,3,161.25,1499705,1430754,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Mobile/Pensacola SMM xAOC,5,EM-3548-MS,HURRICANE DELTA,Hurricane,2020-10-10,2020-10-10,2020-10-10,2020-10-11,2020-10-10,2020-10-10,1,1,310637.985387558,1203967.665,5,310637.985387558,3,3,0,0.016293204,736,24.89364237,1,2.25,1499705,24435,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Mobile/Pensacola SMM xAOC,8,EM-3562-FL,TROPICAL STORM FRED,Hurricane,2021-08-14,2021-08-28,2021-08-14,2021-08-19,2021-08-14,2021-08-19,6,15,512600.7208862135,3646230.7845,7,198355.41426207148,1,1,0,0.477011812,7854,158.88231363,3,9.166666666666666,1499705,715377,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Mobile/Pensacola SMM xAOC,8,EM-3569-MS,HURRICANE IDA,Hurricane,2021-08-14,2021-08-28,2021-08-14,2021-09-01,2021-08-28,2021-08-28,1,15,512600.7208862135,3646230.7845,5,198355.41426207148,-14,-14,6.25e-4,0.050681968,584,55.11577075,2,5.625,1499705,76008,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Mobile/Pensacola SMM xAOC,10,DR-4673-FL,HURRICANE IAN,Hurricane,2022-10-01,2022-10-01,2022-10-01,2022-11-04,2022-10-01,2022-10-01,1,1,394620.359131405,1372589.436,43,394620.359131405,8,8,0,0.477011812,5796,55.217007030000005,0,29.083333333333332,1499705,715377,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Mobile/Pensacola SMM xAOC,10,EM-3584-FL,TROPICAL STORM IAN,Hurricane,2022-10-01,2022-10-01,2022-10-01,2022-11-04,2022-10-01,2022-10-01,1,1,394620.359131405,1372589.436,43,394620.359131405,8,8,0,0.477011812,5796,55.217007030000005,0,29.083333333333332,1499705,715377,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Nashville SMM xAOC,3,DR-4497-KY,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,2229129.7273707674,7182569.244,88,1019231.7900569227,47,54,0,1,NA,NA,NA,NA,2983938,2983938,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,New Orleans SMM xAOC,1,DR-4462-LA,FLOODING,Flood,2019-07-13,2019-07-13,2019-07-13,2019-07-24,2019-07-13,2019-07-13,1,1,803575.369116033,2349655.0065,76,803575.369116033,64,64,0,0.062613209,25602,601.4169447,1,217,1766640,110615,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flood
overlap,New Orleans SMM xAOC,1,DR-4458-LA,HURRICANE BARRY,Hurricane,2019-07-13,2019-07-13,2019-07-13,2019-07-15,2019-07-13,2019-07-13,1,1,803575.369116033,2349655.0065,6,803575.369116033,3,3,0.018064055,0.755507064,102817,14364.46676685,17,64.19444444444444,1766640,1334709,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,1,EM-3416-LA,TROPICAL STORM BARRY,Coastal Storm,2019-07-13,2019-07-13,2019-07-13,2019-07-15,2019-07-13,2019-07-13,1,1,803575.369116033,2349655.0065,6,803575.369116033,3,3,0,0.941456663,110597,14837.5444406,20,59.270833333333336,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,2,DR-4484-LA,COVID-19 PANDEMIC,Biological,2020-03-14,2020-03-21,2020-03-14,2020-04-16,2020-03-14,2020-03-21,8,8,1681644.4077859137,4480522.395,88,869876.8441929573,54,54,0,1,NA,NA,NA,NA,1766640,1766640,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,New Orleans SMM xAOC,3,EM-3527-LA,TROPICAL STORM CRISTOBAL,Coastal Storm,2020-06-06,2020-06-06,2020-06-06,2020-06-09,2020-06-06,2020-06-06,1,1,302153.015892955,1842577.1115,5,302153.015892955,1,1,1.23e-4,0.941456663,21109,1335.04168189,15,17.583333333333332,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,4,EM-3539-MS,HURRICANE MARCO AND TROPICAL STORM LAURA,Hurricane,2020-08-29,2020-08-29,2020-08-29,2020-08-29,2020-08-29,2020-08-29,1,1,672383.6881929557,2146451.208,7,672383.6881929557,6,6,0,0.058543337,383,11.93595168,1,0.125,1766640,103425,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,6,EM-3547-LA,HURRICANE DELTA,Hurricane,2020-10-10,2020-10-10,2020-10-10,2020-10-10,2020-10-10,2020-10-10,1,1,466902.86299295654,1790173.8645,5,466902.86299295654,4,4,0.004060073,1,74538,5133.8031215,16,25.458333333333332,1766640,1766640,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,6,EM-3548-MS,HURRICANE DELTA,Hurricane,2020-10-10,2020-10-10,2020-10-10,2020-10-11,2020-10-10,2020-10-10,1,1,466902.86299295654,1790173.8645,5,466902.86299295654,3,3,0,0.058543337,2165,79.36210875,2,6.5,1766640,103425,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,9,DR-4611-LA,HURRICANE IDA,Hurricane,2021-08-28,2021-08-28,2021-08-28,2021-09-03,2021-08-28,2021-08-28,1,1,551298.1222867437,2183776.614,9,551298.1222867437,2,2,1.430995617,0.941456663,761456,407764.928797,12,138.58333333333334,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,9,EM-3568-LA,TROPICAL STORM IDA,Hurricane,2021-08-28,2021-08-28,2021-08-28,2021-09-03,2021-08-28,2021-08-28,1,1,551298.1222867437,2183776.614,9,551298.1222867437,2,2,0,0.941456663,761456,407764.928797,12,138.58333333333334,1766640,1663215,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,9,EM-3569-MS,HURRICANE IDA,Hurricane,2021-08-28,2021-08-28,2021-08-28,2021-09-01,2021-08-28,2021-08-28,1,1,551298.1222867437,2183776.614,5,551298.1222867437,0,0,0.005743456,0.117086674,28630,6464.764835999999,2,63.625,1766640,206850,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,New Orleans SMM xAOC,10,EM-3600-LA,SEAWATER INTRUSION,Other,2023-09-23,2023-10-07,2023-09-30,2024-02-09,2023-09-23,2023-10-07,15,15,2367142.056121774,6935136.938999999,143,1427362.8778405916,3,10,0.007630283,0.507021238,39655,316.44355683,0,182.5,1766640,895724,NA,NA,NA,NA,NA,NA,NA,NA,NA,Others
overlap,New York SMM xAOC,2,DR-4480-NY,COVID-19 PANDEMIC,Biological,2020-02-29,2020-03-21,2020-03-14,2020-04-16,2020-02-29,2020-03-21,22,22,14429938.428610848,51466892.3025,88,6958360.0155027155,40,54,0,1,NA,NA,NA,NA,21214705,21214705,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,New York SMM xAOC,7,EM-3564-CT,HURRICANE HENRI,Hurricane,2021-08-21,2021-08-21,2021-08-21,2021-08-24,2021-08-21,2021-08-21,1,1,1259053.6165653914,11591204.5785,4,1259053.6165653914,0,0,0,0.681009187,2630,208.2800739,1,35.75,21214705,14447409,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Norfolk/Portsmouth/Newport News SMM xAOC,3,EM-3423-NC,HURRICANE DORIAN,Hurricane,2019-09-07,2019-09-07,2019-09-07,2019-09-09,2019-09-07,2019-09-07,1,1,801502.2779370977,2291046.105,9,801502.2779370977,6,6,0.021329997,0.31566539400000004,59305,6668.873069990001,9,37.09375,1018870,321622,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Norfolk/Portsmouth/Newport News SMM xAOC,4,DR-4487-NC,COVID-19 PANDEMIC,Biological,2020-03-14,2020-03-21,2020-03-21,2020-04-16,2020-03-14,2020-03-21,8,8,1183763.7395143653,3502243.5480000004,88,632371.4092071825,54,61,0,1,NA,NA,NA,NA,1018870,1018870,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Norfolk/Portsmouth/Newport News SMM xAOC,5,EM-3534-NC,HURRICANE ISAIAS,Hurricane,2020-08-01,2020-08-08,2020-08-08,2020-08-04,2020-08-01,2020-08-04,4,8,407296.7909143644,3221408.0235,5,252291.10540718236,1,8,3.24e-4,0.211959328,36237,6216.6719548,36,17.65625,1018870,215959,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Norfolk/Portsmouth/Newport News SMM xAOC,10,EM-3586-NC,HURRICANE IAN,Hurricane,2022-10-01,2022-10-01,2022-10-01,2022-10-04,2022-10-01,2022-10-01,1,1,283645.6678852381,1449059.2665,7,283645.6678852381,3,3,0,0.17509594,6468,400.98949181,0,2.03125,1018870,178400,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,1,EM-3419-FL,HURRICANE DORIAN,Hurricane,2019-08-31,2019-09-07,2019-08-31,2019-09-09,2019-08-31,2019-09-07,8,8,5429773.2406007685,13301722.4835,13,4279320.244100383,3,3,0.014475495,1,38635,882.6128455099999,9,36.083333333333336,4378612,4378612,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,2,DR-4486-FL,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-21,2020-04-16,2020-03-07,2020-03-21,15,15,3894246.363845523,14157511.593,88,1653910.2087818393,47,61,0,1,NA,NA,NA,NA,4378612,4378612,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,3,EM-3533-FL,HURRICANE ISAIAS,Hurricane,2020-08-01,2020-08-01,2020-08-01,2020-08-04,2020-08-01,2020-08-01,1,1,836742.4257818381,4452658.1175,5,836742.4257818381,1,1,3.13e-5,0.802058278,7667,380.88443441,6,16.958333333333332,4378612,3511902,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,5,DR-4673-FL,HURRICANE IAN,Hurricane,2022-09-24,2022-10-01,2022-10-01,2022-11-04,2022-09-24,2022-10-01,8,8,4049668.727211859,11422232.125500001,43,2644608.3308059294,1,8,0.100461488,1,814847,33657.2600142,0,237.91666666666663,4378612,4378612,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,5,EM-3584-FL,TROPICAL STORM IAN,Hurricane,2022-09-24,2022-10-01,2022-10-01,2022-11-04,2022-09-24,2022-10-01,8,8,4049668.727211859,11422232.125500001,43,2644608.3308059294,1,8,0,1,814847,33657.2600142,0,237.91666666666663,4378612,4378612,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,6,DR-4680-FL,HURRICANE NICOLE,Hurricane,2022-11-12,2022-11-12,2022-11-12,2022-11-30,2022-11-12,2022-11-12,1,1,1039117.4726059297,4609565.1855,24,1039117.4726059297,5,5,0.023828316,1,270254,6956.3251383199995,0,91.52777777777776,4378612,4378612,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,6,EM-3587-FL,TROPICAL STORM NICOLE,Tropical Storm,2022-11-12,2022-11-12,2022-11-12,2022-11-30,2022-11-12,2022-11-12,1,1,1039117.4726059297,4609565.1855,24,1039117.4726059297,5,5,0,1,270254,6956.3251383199995,0,91.52777777777776,4378612,4378612,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,7,DR-4734-FL,HURRICANE IDALIA,Hurricane,2023-09-02,2023-09-02,2023-09-02,2023-09-04,2023-09-02,2023-09-02,1,1,561477.8058873797,5924808.4755,9,561477.8058873797,6,6,0.001762222,1,25240,870.41913037,1,28.47222222222222,4378612,4378612,7088541.949999999,0.2939672927087191,7739014.109999999,0.3209428740350866,NA,NA,NA,NA,NA,Tropical Storms
overlap,Orlando/Daytona Beach/Melborne SMM xAOC,7,EM-3596-FL,TROPICAL STORM IDALIA,Tropical Storm,2023-09-02,2023-09-02,2023-09-02,2023-09-04,2023-09-02,2023-09-02,1,1,561477.8058873797,5924808.4755,9,561477.8058873797,6,6,0,1,25240,870.41913037,1,28.47222222222222,4378612,4378612,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Philadelphia SMM xAOC,3,DR-4488-NJ,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,5839871.494240861,19641568.4085,88,3075608.5872136224,47,54,0,1,NA,NA,NA,NA,8151317,8151317,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Phoenix/Prescott SMM xAOC,2,DR-4524-AZ,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,3213421.8083056966,13807139.487,88,1343572.2888685656,47,54,0,1,NA,NA,NA,NA,5782504,5782504,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Phoenix/Prescott SMM xAOC,7,FM-5387-AZ,SPUR FIRE,Fire,2021-05-29,2021-06-05,2021-06-05,2021-05-29,2021-05-29,2021-05-29,1,8,816293.6939305188,8329835.1615,3,450904.04516525567,2,9,0,0.040823491,1068,281.3613215,6,16.75,5782504,236062,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Pittsburgh SMM xAOC,2,DR-4491-MD,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,1694168.6723345642,5657283.4845,88,921571.5656781883,47,54,0,1,NA,NA,NA,NA,2788713,2788713,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Portland OR SMM xAOC,1,DR-4481-WA,COVID-19 PANDEMIC,Biological,2020-02-29,2020-03-21,2020-03-14,2020-04-16,2020-02-29,2020-03-21,22,22,1183750.50438839,3842120.7644999996,88,407624.3644970978,40,54,0,1,NA,NA,NA,NA,3471552,3471552,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Portland OR SMM xAOC,2,DR-4584-WA,WILDFIRES AND STRAIGHT-LINE WINDS,Fire,2020-09-12,2020-09-19,2020-09-12,2020-09-19,2020-09-12,2020-09-19,8,8,526225.1067941942,2081971.2314999998,19,410351.00869709684,11,11,6.81e-5,0.003484321,0,0,0,0,3471552,12096,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,DR-4562-OR,WILDFIRES AND STRAIGHT-LINE WINDS,Fire,2020-09-12,2020-09-19,2020-09-12,2020-11-03,2020-09-12,2020-09-19,8,8,526225.1067941942,2081971.2314999998,58,410351.00869709684,5,5,0.020816044,0.747994845,184896,6156.0054356,23,356.90909090909093,3471552,2596703,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,FM-5356-OR,BEACHIE CREEK LIONSHEAD FIRE COMPLEX,Fire,2020-09-12,2020-09-19,2020-09-12,2020-10-15,2020-09-12,2020-09-19,8,8,526225.1067941942,2081971.2314999998,39,410351.00869709684,5,5,0,0.265011442,72806,4997.64542636,16,562.75,3471552,920001,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,EM-3542-OR,WILDFIRES,Fire,2020-09-12,2020-09-19,2020-09-12,2020-09-15,2020-09-12,2020-09-15,4,8,526225.1067941942,2081971.2314999998,8,410351.00869709684,4,4,0,0.46036787,121629,28316.65159,662,137,3471552,1598191,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,FM-5358-OR,POWERLINE FIRE,Fire,2020-09-12,2020-09-19,2020-09-12,2020-09-14,2020-09-12,2020-09-14,3,8,526225.1067941942,2081971.2314999998,7,410351.00869709684,4,4,0,0.173102117,18956,2526.8863,2,120.5,3471552,600933,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,FM-5362-OR,ECHO MOUNTAIN FIRE COMPLEX,Fire,2020-09-12,2020-09-19,2020-09-12,2020-09-22,2020-09-12,2020-09-19,8,8,526225.1067941942,2081971.2314999998,15,410351.00869709684,4,4,0,0.014438787,16512,2717.489104,1,304.5,3471552,50125,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,FM-5366-OR,RIVERSIDE FIRE,Fire,2020-09-12,2020-09-19,2020-09-12,2020-10-15,2020-09-12,2020-09-19,8,8,526225.1067941942,2081971.2314999998,38,410351.00869709684,4,4,0,0.120464565,47773,3289.200134,83,593.5,3471552,418199,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,FM-5368-OR,PIKE ROAD FIRE,Fire,2020-09-12,2020-09-19,2020-09-12,2020-09-14,2020-09-12,2020-09-14,3,8,526225.1067941942,2081971.2314999998,7,410351.00869709684,4,4,0,0.007815525,13517,1948.605017,1,78.25,3471552,27132,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,FM-5370-OR,CLAKAMAS COUNTY FIRE COMPLEX,Fire,2020-09-12,2020-09-19,2020-09-12,2020-10-06,2020-09-12,2020-09-19,8,8,526225.1067941942,2081971.2314999998,29,410351.00869709684,4,4,0,0.120464565,47773,4211.817727,83,487.75,3471552,418199,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,2,FM-5371-OR,CHEHALEM MOUNTAIN BALD PEAK FIRE,Fire,2020-09-12,2020-09-19,2020-09-12,2020-09-15,2020-09-12,2020-09-15,4,8,526225.1067941942,2081971.2314999998,8,410351.00869709684,4,4,0,0.203903038,27902,3541.34898,9,120.25,3471552,707860,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Portland OR SMM xAOC,8,FM-5454-OR,MILO MCIVER FIRE,Fire,2022-09-10,2022-09-10,2022-09-10,2022-09-12,2022-09-10,2022-09-10,1,1,145505.23904243472,1081892.5395,3,145505.23904243472,0,0,0,0.120464565,18782,9942.375,427,72,3471552,418199,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Providence RI/New Bedford MA SMM xAOC,3,DR-4496-MA,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,1228117.223517459,4216967.2335,88,702677.536639153,47,54,0,1,NA,NA,NA,NA,1623254,1623254,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Providence RI/New Bedford MA SMM xAOC,7,EM-3563-RI,HURRICANE HENRI,Hurricane,2021-08-21,2021-08-21,2021-08-21,2021-08-24,2021-08-21,2021-08-21,1,1,294745.16394190723,1471998.444,5,294745.16394190723,1,1,0,0.651874568,89892,18005.3270218,5,42.6,1623254,1058158,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Providence RI/New Bedford MA SMM xAOC,8,DR-4651-MA,SEVERE WINTER STORM AND SNOWSTORM,Snowstorm,2022-01-29,2022-01-29,2022-01-29,2022-01-29,2022-01-29,2022-01-29,1,1,202954.9123898939,1131926.367,2,202954.9123898939,1,1,0.007553786,1,43126,4387.600285,0,10,1623254,1623254,NA,NA,NA,NA,NA,NA,NA,NA,NA,Winter Storms
overlap,Raleigh/Durham/Fayetteville SMM xAOC,3,EM-3423-NC,HURRICANE DORIAN,Hurricane,2019-09-07,2019-09-07,2019-09-07,2019-09-09,2019-09-07,2019-09-07,1,1,1576303.4450693363,3910924.947,9,1576303.4450693363,6,6,2.9e-4,1,60117,2879.868374688057,20,16.136363636363637,3308111,3308111,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Raleigh/Durham/Fayetteville SMM xAOC,4,DR-4487-NC,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-28,2020-03-21,2020-04-16,2020-03-07,2020-03-28,22,22,2670334.4951021858,10283643.414,88,1097820.8241505458,47,61,0,1,NA,NA,NA,NA,3308111,3308111,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Raleigh/Durham/Fayetteville SMM xAOC,8,EM-3586-NC,HURRICANE IAN,Hurricane,2022-10-01,2022-10-01,2022-10-01,2022-10-04,2022-10-01,2022-10-01,1,1,568696.1706933724,2553461.562,7,568696.1706933724,3,3,1.34e-4,0.990712827,245712,26295.59341212,0,39.86363636363637,3308111,3277388,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tropical Storms
overlap,Sacramento/Stockton/Modesto SMM xAOC,1,DR-4482-CA,COVID-19 PANDEMIC,Biological,2020-03-07,2020-03-21,2020-03-14,2020-04-16,2020-03-07,2020-03-21,15,15,2127739.079031255,6712281.924,88,857985.7148770848,47,54,0,1,NA,NA,NA,NA,4581114,4581114,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biological
overlap,Sacramento/Stockton/Modesto SMM xAOC,6,DR-4610-CA,WILDFIRES,Fire,2021-08-07,2021-08-14,2021-08-14,2021-10-25,2021-08-07,2021-08-14,8,8,553332.808074872,4376295.5024999995,104,279851.892237436,24,31,0.019394942,0.112989548,34298,1646.2879169,3,1135.5,4581114,517618,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Sacramento/Stockton/Modesto SMM xAOC,6,FM-5400-CA,DIXIE FIRE,Fire,2021-08-07,2021-08-14,2021-08-14,2021-10-25,2021-08-07,2021-08-14,8,8,553332.808074872,4376295.5024999995,98,279851.892237436,18,25,0,0.004158814,0,0,0,0,4581114,19052,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Sacramento/Stockton/Modesto SMM xAOC,6,FM-5405-CA,RIVER FIRE,Fire,2021-08-07,2021-08-14,2021-08-14,2021-08-13,2021-08-07,2021-08-13,7,8,553332.808074872,4376295.5024999995,10,279851.892237436,3,10,0,0.08707882,0,0,0,0,4581114,398918,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
overlap,Sacramento/Stockton/Modesto SMM xAOC,6,DR-4619-CA,WILDFIRES,Fire,2021-08-07,2021-08-14,2021-08-14,2021-10-21,2021-08-14,2021-08-14,1,8,553332.808074872,4376295.5024999995,69,279851.892237436,-7,0,0.015803292,0.042141933,7317,1802.257537,1,1528.5,4581114,193057,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fire
